ts,weather_temp,weather_humidity,weather_rain,weather_pressure,weather_wind_speed,weather_radiation,soil_temperature_0-7cm,soil_temperature_7-18cm,ec,ph,soil_moisture,irrigation_duration_minutes,month,day,hour,day_period,quarter,target_point_24h,target_mean_24h,water_vol_to_24h,water_vol_past_4h,real_moisture_delta
2025-03-01 09:00:00,11.98,85.55,0.0,1017.715,10.7175,87.525,9.905,10.9,257.0,6.3,43.4,0,3,1,9,0,1,55.0,50.11221697012138,17.6,0.0,11.600000000000001
2025-03-01 10:20:00,14.771666666666668,74.69166666666666,0.0408333333333333,1017.9816666666668,12.680833333333332,254.40833333333336,11.771666666666668,10.981666666666666,262.0,6.3,41.0,0,3,1,10,0,1,54.25,50.19277252567693,17.6,0.0,13.25
2025-03-01 10:30:00,15.005,72.525,0.0575,1018.015,13.8975,274.575,12.005,11.015,350.0,6.5,50.5,0,3,1,10,0,1,53.5,50.28478641456582,17.6,0.0,3.0
2025-03-01 10:40:00,15.238333333333332,70.35833333333333,0.0741666666666666,1018.0483333333334,15.114166666666666,294.7416666666667,12.238333333333332,11.048333333333334,341.0,6.3,60.0,0,3,1,10,0,1,52.0,50.30561974789916,17.6,0.0,-8.0
2025-03-01 10:50:00,15.471666666666668,68.19166666666666,0.0908333333333333,1018.0816666666668,16.330833333333334,314.90833333333336,12.471666666666666,11.081666666666669,334.0,6.3,58.0,0,3,1,10,0,1,51.5,50.2500641923436,17.6,0.0,-6.5
2025-03-01 11:00:00,15.6225,66.85,0.0925,1018.115,17.1275,322.325,12.675,11.1075,327.0,6.4,56.0,0,3,1,11,0,1,51.0,50.20492530345471,17.6,0.0,-5.0
2025-03-01 11:10:00,15.6725,66.51666666666667,0.0758333333333333,1018.1483333333332,17.410833333333333,314.15833333333336,12.841666666666663,11.124166666666666,309.0,6.3,55.25,0,3,1,11,0,1,49.0,50.170203081232486,17.6,0.0,-6.25
2025-03-01 11:20:00,15.7225,66.18333333333334,0.0591666666666666,1018.1816666666666,17.694166666666668,305.9916666666667,13.008333333333333,11.140833333333331,315.0,6.4,54.5,0,3,1,11,0,1,48.57142857142857,50.12680030345471,17.6,0.0,-5.928571428571431
2025-03-01 11:40:00,15.8225,65.51666666666667,0.0258333333333333,1018.2483333333332,18.26083333333333,289.65833333333336,13.341666666666663,11.174166666666666,304.3333333333333,6.4,53.0,0,3,1,11,0,1,48.142857142857146,50.085629668534075,17.6,0.0,-4.857142857142854
2025-03-01 11:50:00,15.8725,65.18333333333334,0.0091666666666666,1018.2816666666664,18.544166666666666,281.4916666666667,13.508333333333333,11.190833333333334,299.0,6.4,52.5,0,3,1,11,0,1,46.0,50.05189950980392,17.6,0.0,-6.5
2025-03-01 12:00:00,15.945,64.7,0.0,1018.285,18.7075,286.975,13.675,11.215,293.0,6.5,52.0,0,3,1,12,1,1,45.785714285714285,50.00676062091503,17.6,0.0,-6.214285714285715
2025-03-01 12:40:00,16.345,62.03333333333334,0.0,1018.1516666666666,18.774166666666662,375.6416666666667,14.341666666666663,11.348333333333333,293.0,6.5,50.0,0,3,1,12,1,1,45.57142857142857,49.963605859010265,17.6,0.0,-4.428571428571431
2025-03-01 12:50:00,16.445,61.36666666666666,0.0,1018.1183333333336,18.79083333333333,397.80833333333334,14.508333333333333,11.381666666666666,297.0,6.5,49.625,0,3,1,12,1,1,43.0,49.9328518907563,17.6,0.0,-6.625
2025-03-01 13:00:00,16.5225,60.925,0.0,1018.0325,18.7175,412.625,14.66,11.415,301.0,6.5,49.25,0,3,1,13,1,1,42.88461538461539,49.886844946311854,17.6,0.0,-6.365384615384613
2025-03-01 15:50:00,16.0825,63.541666666666664,0.1,1017.4908333333332,19.0825,163.36666666666667,15.618333333333334,12.081666666666669,290.0,6.6,44.0,0,3,1,15,1,1,42.76923076923077,49.8426408864828,17.6,0.0,-1.2307692307692335
2025-03-01 16:00:00,15.955000000000002,64.225,0.0925,1017.5075,18.775,132.975,15.5625,12.114999999999998,288.0,6.6,43.75,0,3,1,16,1,1,40.0,49.834093877935786,17.6,0.0,-3.75
2025-03-01 16:10:00,15.855,64.725,0.0758333333333333,1017.5241666666668,18.275,115.14166666666668,15.479166666666666,12.148333333333332,286.0,6.6,43.5,0,3,1,16,1,1,39.0,49.80805221126912,17.6,0.0,-4.5
2025-03-01 17:50:00,14.5825,71.54166666666666,0.0,1017.6908333333334,11.821666666666667,3.1166666666666676,14.464166666666667,12.390833333333331,273.0,6.7,41.0,0,3,1,17,2,1,37.0,49.77680221126912,17.6,0.0,-4.0
2025-03-01 18:00:00,14.4325,72.375,0.0,1017.7225,11.2275,0.0,14.34,12.415,274.0,6.6,41.23076923076923,0,3,1,18,2,1,49.0,49.74902443349134,17.6,0.0,7.7692307692307665
2025-03-01 18:10:00,14.2825,73.20833333333334,0.0,1017.7725,10.844166666666666,0.0,14.206666666666669,12.448333333333334,275.0,6.5,41.46153846153846,0,3,1,18,2,1,75.0,49.80297742494434,27.5,0.0,33.53846153846154
2025-03-01 20:00:00,12.585,82.075,0.0,1018.3,8.93,0.0,12.8625,12.6,255.0,6.5,44.0,0,3,1,20,2,1,64.0,50.03588340785032,38.5,0.0,20.0
2025-03-01 20:10:00,12.551666666666666,82.24166666666666,0.0,1018.3,8.996666666666666,0.0,12.779166666666669,12.6,252.0,6.5,43.8125,0,3,1,20,2,1,63.0,50.17477229673921,48.400000000000006,0.0,19.1875
2025-03-01 20:20:00,12.518333333333334,82.40833333333333,0.0,1018.3,9.063333333333334,0.0,12.695833333333336,12.6,251.0,6.5,43.625,0,3,1,20,2,1,62.0,50.308018824516985,48.400000000000006,0.0,18.375
2025-03-01 23:00:00,11.53,87.075,0.0,1018.4925,9.815,0.0,11.4925,12.4,228.0,6.4,38.0,0,3,1,23,3,1,61.0,50.43562299118365,48.400000000000006,0.0,23.0
2025-03-01 23:20:00,11.663333333333334,87.40833333333333,0.0,1018.4591666666668,9.881666666666666,0.0,11.459166666666668,12.4,208.0,6.4,22.0,0,3,1,23,3,1,60.25,50.59534521340587,48.400000000000006,0.0,38.25
2025-03-01 23:30:00,11.73,87.575,0.0,1018.4425,9.915,0.0,11.4425,12.4,216.0,6.4,23.0,0,3,1,23,3,1,65.0,50.86097021340587,48.400000000000006,0.0,42.0
2025-03-02 02:00:00,11.8775,87.45,0.1075,1018.3225,10.07,0.0,11.330000000000002,12.2,213.0,6.4,38.0,0,3,2,2,3,1,62.5,51.15263688007254,52.800000000000004,0.0,24.5
2025-03-02 02:10:00,11.8275,88.45,0.1241666666666666,1018.3725,10.003333333333334,0.0,11.396666666666668,12.2,188.0,6.4,25.0,0,3,2,2,3,1,60.0,51.32277576896143,63.800000000000004,0.0,35.0
2025-03-02 02:20:00,11.7775,89.45,0.1408333333333333,1018.4225,9.936666666666666,0.0,11.463333333333336,12.2,214.0,6.3,25.523809523809526,0,3,2,2,3,1,58.666666666666664,51.565831324516985,74.8,0.0,33.14285714285714
2025-03-02 02:30:00,11.7275,90.45,0.1575,1018.4725,9.87,0.0,11.53,12.2,221.0,6.4,26.047619047619047,0,3,2,2,3,1,57.333333333333336,51.79599005467572,85.8,0.0,31.28571428571429
2025-03-02 05:40:00,10.9,93.25833333333334,0.0,1017.9,8.441666666666666,0.0,11.051666666666666,12.1,198.0,6.4,36.0,0,3,2,5,0,1,56.0,52.01325195943762,96.8,0.0,20.0
2025-03-02 05:50:00,10.9,93.09166666666668,0.0,1017.9,8.608333333333333,0.0,11.018333333333334,12.1,179.0,6.4,19.0,0,3,2,5,0,1,55.25,52.15214084832651,107.8,0.0,36.25
2025-03-02 06:00:00,10.8775,93.0,0.0,1017.915,8.692499999999999,0.0,10.9775,12.085,185.66666666666666,6.4,24.666666666666668,0,3,2,6,0,1,54.5,52.40387695943762,118.8,0.0,29.833333333333332
2025-03-02 06:10:00,10.8275,93.0,0.0,1017.9483333333334,8.675833333333333,0.0,10.927499999999998,12.051666666666666,192.33333333333334,6.4,30.333333333333336,0,3,2,6,0,1,52.57142857142857,52.61105288536355,129.8,0.0,22.238095238095234
2025-03-02 06:20:00,10.7775,93.0,0.0,1017.9816666666668,8.659166666666666,0.0,10.8775,12.018333333333334,199.0,6.4,36.0,0,3,2,6,0,1,52.142857142857146,52.765484102294764,140.8,0.0,16.142857142857146
2025-03-02 06:30:00,10.7275,93.0,0.0,1018.015,8.6425,0.0,10.8275,11.985,299.0,6.4,55.0,9,3,2,6,0,1,50.0,52.877587276897934,151.8,9.9,-5.0
2025-03-02 06:40:00,10.677499999999998,93.0,0.0,1018.0483333333334,8.625833333333333,0.0,10.7775,11.951666666666666,273.0,6.3,53.0,7,3,2,6,0,1,49.57142857142857,52.84286505467571,152.9,17.6,-3.4285714285714306
2025-03-02 06:50:00,10.6275,93.0,0.0,1018.0816666666668,8.609166666666667,0.0,10.7275,11.918333333333331,268.0,6.3,51.0,0,3,2,6,0,1,49.142857142857146,52.819055530866194,156.20000000000002,17.6,-1.857142857142854
2025-03-02 07:00:00,10.645,92.925,0.0,1018.1225,8.66,0.0,10.7,11.9,263.0,6.3,50.5,0,3,2,7,0,1,47.0,52.806158705469365,157.3,17.6,-3.5
2025-03-02 07:10:00,10.745,92.75833333333334,0.0,1018.1725,8.793333333333333,0.0,10.7,11.9,251.0,6.3,50.0,0,3,2,7,0,1,46.72727272727273,52.781853149913815,157.3,17.6,-3.2727272727272734
2025-03-02 07:50:00,11.145,92.09166666666668,0.0,1018.3725,9.326666666666666,0.0,10.7,11.9,256.0,6.3,48.0,0,3,2,7,0,1,46.45454545454545,52.75912587718654,157.3,17.6,-1.5454545454545467
2025-03-02 08:00:00,11.305,91.85,0.0,1018.445,9.3775,1.125,10.7375,11.8925,246.0,6.3,47.666666666666664,0,3,2,8,0,1,44.0,52.748393553954216,157.3,17.6,-3.6666666666666643
2025-03-02 08:10:00,11.538333333333332,91.51666666666668,0.0,1018.5449999999998,9.3275,3.625,10.820833333333333,11.875833333333334,245.25,6.3,47.333333333333336,0,3,2,8,0,1,43.85,52.722930590991254,157.3,17.6,-3.4833333333333343
2025-03-02 09:20:00,12.926666666666666,89.18333333333334,0.0,1019.0408333333332,5.996666666666667,21.125,11.5675,11.840833333333334,248.0,6.4,45.0,0,3,2,9,0,1,43.7,52.698740776176436,157.3,17.6,-1.2999999999999972
2025-03-02 09:30:00,13.06,88.85,0.0,1019.0575,4.73,23.625,11.7175,11.8575,246.5,6.4,44.8235294117647,0,3,2,9,0,1,38.0,52.68971299839866,157.3,17.6,-6.823529411764703
2025-03-02 09:40:00,13.193333333333332,88.51666666666667,0.0,1019.0741666666668,3.463333333333334,26.125,11.8675,11.874166666666667,245.0,6.4,44.64705882352941,0,3,2,9,0,1,51.0,52.642327377483625,157.3,17.6,6.352941176470587
2025-03-02 12:10:00,14.455000000000002,78.0,0.2658333333333333,1019.0758333333332,9.965833333333332,114.35833333333332,13.948333333333334,12.024166666666666,254.0,6.5,42.0,0,3,2,12,1,1,67.0,52.68644502454245,157.3,17.6,25.0
2025-03-02 12:20:00,14.355,78.0,0.4491666666666666,1019.0591666666668,10.149166666666666,102.19166666666668,13.981666666666666,12.040833333333332,244.0,6.5,39.0,0,3,2,12,1,1,61.0,52.860056135653565,165.0,17.6,22.0
2025-03-02 12:40:00,14.155,78.0,0.8158333333333333,1019.0258333333334,10.515833333333331,77.85833333333333,14.048333333333332,12.074166666666668,315.0,6.6,66.0,0,3,2,12,1,1,60.0,53.01283391343134,174.9,17.6,-6.0
2025-03-02 12:50:00,14.055,78.0,0.9991666666666668,1019.0091666666668,10.699166666666668,65.69166666666668,14.081666666666669,12.090833333333332,302.0,6.5,64.5,0,3,2,12,1,1,59.0,52.97116724676468,174.9,17.6,-5.5
2025-03-02 13:00:00,14.044999999999998,78.0,1.025,1018.9325,10.3725,58.775,14.115,12.114999999999998,289.0,6.5,63.0,0,3,2,13,1,1,58.0,52.93297280232023,174.9,17.6,-5.0
2025-03-02 13:10:00,14.145,78.0,0.8583333333333334,1018.7825,9.4225,58.275,14.148333333333332,12.148333333333332,282.0,6.5,62.0,0,3,2,13,1,1,57.5,52.89825058009801,174.9,17.6,-4.5
2025-03-02 13:20:00,14.245,78.0,0.6916666666666668,1018.6325,8.4725,57.775,14.181666666666668,12.181666666666668,278.3333333333333,6.5,61.0,0,3,2,13,1,1,57.0,52.86700058009801,174.9,17.6,-4.0
2025-03-02 13:30:00,14.345,78.0,0.5250000000000001,1018.4825,7.522499999999999,57.275,14.215,12.215,274.6666666666667,6.5,60.0,0,3,2,13,1,1,55.0,52.83922280232023,174.9,17.6,-5.0
2025-03-02 13:40:00,14.445,78.0,0.3583333333333334,1018.3325,6.5725,56.775,14.248333333333337,12.248333333333331,271.0,6.5,58.5,0,3,2,13,1,1,54.2,52.80450058009801,174.9,17.6,-4.299999999999997
2025-03-02 13:50:00,14.544999999999998,78.0,0.1916666666666667,1018.1825,5.6225000000000005,56.275,14.281666666666666,12.281666666666668,252.0,6.5,57.0,0,3,2,13,1,1,53.4,52.7746394689869,174.9,17.6,-3.6000000000000014
2025-03-02 14:00:00,14.48,78.45,0.205,1018.115,5.0325,51.8,14.3225,12.3075,263.0,6.5,56.5,0,3,2,14,1,1,48.0,52.74963946898689,174.9,17.6,-8.5
2025-03-02 14:10:00,14.213333333333331,79.45,0.4383333333333333,1018.1483333333332,4.882499999999999,42.46666666666666,14.3725,12.324166666666668,260.3333333333333,6.5,56.0,0,3,2,14,1,1,47.625,52.690611691209114,174.9,17.6,-8.375
2025-03-02 14:50:00,13.146666666666668,83.45,1.3716666666666666,1018.2816666666664,4.282500000000001,5.133333333333332,14.5725,12.390833333333331,251.66666666666666,6.5,54.0,0,3,2,14,1,1,47.25,52.63245196898689,174.9,17.6,-6.75
2025-03-02 15:00:00,13.044999999999998,83.85,1.41,1018.2775,4.5,0.0,14.57,12.415,250.0,6.5,53.4,0,3,2,15,1,1,42.0,52.58557696898689,174.9,7.700000000000001,-11.399999999999999
2025-03-02 15:10:00,13.145,83.51666666666667,1.21,1018.2275,5.166666666666666,0.0,14.503333333333334,12.448333333333334,244.0,6.5,52.8,0,3,2,15,1,1,40.5,52.506410302320226,174.9,0.0,-12.299999999999997
2025-03-02 15:40:00,13.445,82.51666666666667,0.61,1018.0775,7.166666666666666,0.0,14.303333333333333,12.548333333333334,243.33333333333334,6.5,51.0,0,3,2,15,1,1,39.0,52.42099363565356,174.9,0.0,-12.0
2025-03-02 15:50:00,13.544999999999998,82.18333333333334,0.41,1018.0275,7.833333333333333,0.0,14.236666666666668,12.581666666666669,251.0,6.5,50.625,0,3,2,15,1,1,64.0,52.33766030232023,174.9,0.0,13.375
2025-03-02 16:00:00,13.592499999999998,82.0,0.285,1018.0,7.937499999999998,1.65,14.1925,12.6075,249.0,6.5,50.25,0,3,2,16,1,1,60.0,52.430542246764674,174.9,0.0,9.75
2025-03-02 17:00:00,13.47,82.15,0.0925,1018.0,4.7975,21.475,14.07,12.7075,237.0,6.5,48.0,0,3,2,17,2,1,59.0,52.49825058009801,174.9,0.0,11.0
2025-03-02 17:10:00,13.403333333333332,82.48333333333333,0.0758333333333333,1018.0,5.014166666666666,20.308333333333337,14.003333333333334,12.724166666666664,231.0,6.5,46.5,0,3,2,17,2,1,58.0,52.574639468986895,174.9,0.0,11.5
2025-03-02 17:20:00,13.336666666666668,82.81666666666666,0.0591666666666666,1018.0,5.230833333333334,19.141666666666666,13.936666666666667,12.740833333333333,217.0,6.5,45.0,0,3,2,17,2,1,57.0,52.65450058009801,174.9,0.0,12.0
2025-03-02 17:40:00,13.203333333333331,83.48333333333333,0.0258333333333333,1018.0,5.664166666666667,16.808333333333334,13.803333333333333,12.774166666666668,310.0,6.5,67.0,0,3,2,17,2,1,56.0,52.73783391343134,174.9,0.0,-11.0
2025-03-02 17:50:00,13.136666666666668,83.81666666666666,0.0091666666666666,1018.0,5.880833333333333,15.641666666666666,13.736666666666668,12.790833333333332,303.0,6.5,65.5,0,3,2,17,2,1,55.0,52.66144502454245,174.9,0.0,-10.5
2025-03-02 18:00:00,12.9725,84.525,0.0,1018.015,6.0525,14.1,13.6325,12.8,296.0,6.5,64.0,0,3,2,18,2,1,54.0,52.58852835787579,174.9,0.0,-10.0
2025-03-02 18:20:00,12.405833333333334,86.85833333333333,0.0,1018.0816666666668,6.285833333333334,10.1,13.3325,12.8,282.0,6.5,62.5,0,3,2,18,2,1,53.25,52.51908391343134,174.9,0.0,-9.25
2025-03-02 18:40:00,11.839166666666667,89.19166666666666,0.0,1018.1483333333332,6.519166666666666,6.1,13.0325,12.8,273.3333333333333,6.5,61.0,0,3,2,18,2,1,52.5,52.45484780232023,174.9,0.0,-8.5
2025-03-02 18:50:00,11.555833333333334,90.35833333333332,0.0,1018.1816666666668,6.635833333333333,4.1,12.882500000000002,12.8,269.0,6.5,60.0,0,3,2,18,2,1,51.0,52.39582002454245,174.9,0.0,-9.0
2025-03-02 19:00:00,11.325,91.225,0.0,1018.215,6.760000000000001,2.775,12.74,12.8,266.0,6.5,59.0,0,3,2,19,2,1,50.4,52.33332002454245,174.9,0.0,-8.600000000000001
2025-03-02 19:10:00,11.158333333333337,91.725,0.0,1018.2483333333332,6.8933333333333335,2.275,12.606666666666667,12.8,263.0,6.5,58.0,0,3,2,19,2,1,49.8,52.27359780232023,174.9,0.0,-8.200000000000003
2025-03-02 19:20:00,10.991666666666667,92.225,0.0,1018.2816666666664,7.026666666666666,1.775,12.473333333333333,12.8,260.0,6.5,57.4,0,3,2,19,2,1,48.0,52.21665335787579,174.9,0.0,-9.399999999999999
2025-03-02 19:30:00,10.825,92.725,0.0,1018.315,7.159999999999999,1.275,12.34,12.8,256.5,6.5,56.8,0,3,2,19,2,1,47.666666666666664,52.151375580098005,174.9,0.0,-9.133333333333333
2025-03-02 20:00:00,10.3925,94.075,0.0,1018.4,7.695,0.0,11.955,12.785,246.0,6.5,55.0,0,3,2,20,2,1,47.333333333333336,52.08794965417208,174.9,0.0,-7.666666666666664
2025-03-02 20:10:00,10.375833333333334,94.24166666666666,0.0,1018.4,8.128333333333334,0.0,11.855,12.751666666666669,239.0,6.5,54.5,0,3,2,20,2,1,44.8125,52.03470891343134,174.9,0.0,-9.6875
2025-03-02 20:20:00,10.359166666666669,94.40833333333332,0.0,1018.4,8.561666666666666,0.0,11.755,12.718333333333334,245.0,6.4,54.0,0,3,2,20,2,1,44.625,51.96743460787579,174.9,0.0,-9.375
2025-03-02 21:00:00,10.3,94.85,0.0,1018.415,10.01,0.0,11.3775,12.6,235.8,6.4,52.0,0,3,2,21,3,1,42.0,51.902330441209116,174.9,0.0,-10.0
2025-03-03 10:30:00,12.0875,57.275,0.0,1019.6,20.0875,334.825,11.1325,11.1575,195.0,6.4,40.0,0,3,3,10,0,1,41.88,51.832885996764674,174.9,0.0,1.8800000000000026
2025-03-03 10:40:00,12.170833333333334,56.775,0.0,1019.6,20.170833333333334,359.9916666666667,11.315833333333334,11.174166666666666,316.0,6.6,69.0,0,3,3,10,0,1,41.76,51.84594155232023,174.9,0.0,-27.240000000000002
2025-03-03 10:50:00,12.254166666666666,56.275,0.0,1019.6,20.25416666666667,385.15833333333336,11.499166666666666,11.190833333333334,281.0,6.4,63.0,0,3,3,10,0,1,38.91428571428571,51.65677488565356,174.9,0.0,-24.08571428571429
2025-03-03 11:00:00,12.3375,55.7,0.0,1019.6,20.345,407.775,11.675,11.2,274.0,6.45,62.0,0,3,3,11,0,1,38.82857142857143,51.489512980891654,174.9,0.0,-23.17142857142857
2025-03-03 11:10:00,12.420833333333334,55.03333333333334,0.0,1019.6,20.445,427.275,11.841666666666663,11.2,267.0,6.5,61.0,0,3,3,11,0,1,36.0,51.32860028247896,174.9,0.0,-25.0
2025-03-03 11:20:00,12.504166666666666,54.36666666666666,0.0,1019.6,20.545,446.775,12.008333333333333,11.2,255.0,3.0,60.0,0,3,3,11,0,1,72.0,51.154989171367845,174.9,0.0,12.0
2025-03-03 11:30:00,12.5875,53.7,0.0,1019.6,20.645,466.275,12.175,11.2,250.0,6.6,59.0,0,3,3,11,0,1,67.0,51.23832250470118,174.9,0.0,8.0
2025-03-03 11:40:00,12.670833333333334,53.03333333333334,0.0,1019.6,20.744999999999997,485.775,12.341666666666663,11.2,245.0,6.5,58.0,0,3,3,11,0,1,62.0,51.29387806025673,174.9,0.0,4.0
2025-03-03 11:50:00,12.754166666666666,52.36666666666666,0.0,1019.6,20.845,505.275,12.508333333333333,11.2,241.83333333333334,6.5,57.0,0,3,3,11,0,1,60.666666666666664,51.32165583803451,174.9,0.0,3.6666666666666643
2025-03-03 12:00:00,12.8075,52.225,0.0,1019.5925,20.93,520.35,12.66,11.215,238.66666666666666,6.5,56.0,0,3,3,12,1,1,59.333333333333336,51.34711880099748,174.9,0.0,3.3333333333333357
2025-03-03 12:40:00,12.874166666666667,54.225,0.0,1019.5258333333334,21.196666666666665,559.0166666666667,13.193333333333332,11.348333333333333,226.0,6.6,53.0,0,3,3,12,1,1,58.0,51.37026694914562,174.9,0.0,5.0
2025-03-03 13:30:00,12.9,54.425,0.0,1019.27,21.2425,574.0,13.745,11.515,225.0,6.6,50.5,0,3,3,13,1,1,57.4,51.404989171367845,174.9,0.0,6.899999999999999
2025-03-03 13:40:00,12.9,54.25833333333334,0.0,1019.2033333333331,21.225833333333338,574.0,13.845,11.548333333333334,219.0,6.7,50.0,0,3,3,13,1,1,56.8,51.45290583803452,174.9,0.0,6.799999999999997
2025-03-03 14:20:00,12.614166666666666,55.225,0.0,1019.0591666666668,22.261666666666667,549.9083333333333,13.959166666666668,11.6,225.0,6.7,48.0,0,3,3,14,1,1,55.0,51.500128060256735,174.9,0.0,7.0
2025-03-03 14:30:00,12.4975,55.725,0.0,1019.0425,22.695,540.075,13.9425,11.6,218.0,6.7,47.666666666666664,0,3,3,14,1,1,54.0,51.54873917136784,174.9,0.0,6.333333333333336
2025-03-03 14:40:00,12.380833333333332,56.225,0.0,1019.0258333333334,23.128333333333337,530.2416666666667,13.925833333333332,11.6,228.0,6.7,47.333333333333336,0,3,3,14,1,1,53.0,51.59272065284933,174.9,0.0,5.666666666666664
2025-03-03 15:50:00,12.109166666666669,56.09166666666666,0.0,1019.0,23.8,412.3583333333333,13.809166666666666,11.781666666666668,223.66666666666666,6.7,45.0,0,3,3,15,1,1,52.0,51.63207250470118,174.9,0.0,7.0
2025-03-03 16:00:00,12.085,56.0,0.0,1018.9775,23.785,390.525,13.7625,11.8075,222.33333333333334,6.7,44.8125,0,3,3,16,1,1,51.57142857142857,51.680683615812285,174.9,0.0,6.758928571428569
2025-03-03 18:30:00,10.6675,59.725,0.0,1018.8300000000002,20.255000000000003,42.55,11.925,11.9,210.0,6.6,42.0,0,3,3,18,2,1,51.142857142857146,51.72762061978054,174.9,0.0,9.142857142857146
